featurecla,scalerank,min_zoom,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,long,lat
Land,"0",0.0,"205","0","0","205",263.16287357801696,194.22462251369276,121.938,29.018
Land,"0",0.0,"206","0","0","206",263.99517050030971,229.31668745995839,121.685,28.226
Land,"0",0.0,"207","0","0","207",264.56118435827813,237.43479226183837,121.126,28.136
Land,"0",0.0,"208","0","0","208",265.86683481248087,212.84281467359213,120.396,27.053
Land,"0",0.0,"209","0","0","209",267.40905135864381,214.78447892586809,119.586,25.741
Land,"0",0.0,"210","0","0","210",268.92117885315014,227.00960965966061,118.657,24.547
Land,"0",0.0,"211","0","0","211",270.57743269033534,237.47860456878328,117.282,23.625
Land,"0",0.0,"212","0","0","212",272.20321566661778,251.50315641235875,115.891,22.783
Land,"0",0.0,"213","0","0","213",273.33581946043188,249.09067337126865,114.764,22.668
Land,"0",0.0,"214","0","0","214",274.09154604125212,273.59175433487911,114.153,22.224
Land,"0",0.0,"215","0","0","215",274.56557665007728,270.95071105323655,113.807,22.548
Land,"0",0.0,"216","0","0","216",275.31850466771760,239.49589325293755,113.241,22.052
Land,"0",0.0,"217","0","0","217",276.80301305817403,256.01841653042072,111.844,21.550
Land,"0",0.0,"218","0","0","218",277.87221184764149,229.83849732038439,110.786,21.397
Land,"0",0.0,"219","0","0","219",278.98218151910584,230.93667433370601,110.444,20.341
Land,"0",0.0,"220","0","0","220",279.53947601745011,302.04807979209619,109.890,20.282
Land,"0",0.0,"221","0","0","221",280.31121550040268,5.80793185282282,109.628,21.008
Land,"0",0.0,"222","0","0","222",280.76473574523709,337.45066683034150,109.865,21.395
Land,"0",0.0,"223","0","0","223",282.14402883151689,267.20869425825896,108.523,21.715
Land,"0",0.0,"224","0","0","224",282.64387262059404,244.17137449802561,108.050,21.552
Land,"0",0.0,"225","0","0","225",284.22968731735205,229.38106933654132,106.715,20.697
Land,"0",0.0,"226","0","0","226",285.48953058826987,209.48889184797284,105.882,19.752
Land,"0",0.0,"227","0","0","227",286.21724344963593,170.80254472451676,105.662,19.058
Land,"0",0.0,"228","0","0","228",287.51962969128351,144.22657759403933,106.427,18.004
Land,"0",0.0,"229","0","0","229",289.12629414261517,134.32765923128531,107.362,16.698
Land,"0",0.0,"230","0","0","230",290.22420070867219,133.56539986422851,108.269,16.080
Land,"0",0.0,"231","0","0","231",291.23120434938522,154.48979388284855,108.877,15.277
Land,"0",0.0,"232","0","0","232",293.13768360828522,175.24415410511568,109.335,13.426
Land,"0",0.0,"233","0","0","233",294.90209162220322,208.04973238754800,109.200,11.667
Land,"0",0.0,"234","0","0","234",295.96475031998972,236.17982059208560,108.366,11.008
Land,"0",0.0,"235","0","0","235",297.27851057598883,232.51876636432803,107.221,10.365
Land,"0",0.0,"236","0","0","236",298.44489052753215,228.81237244356311,106.405,9.531
Land,"0",0.0,"237","0","0","237",300.00103372890896,281.86717040932984,105.158,8.600
Land,"0",0.0,"238","0","0","238",300.73806397238866,356.50989729291246,104.795,9.241
Land,"0",0.0,"239","0","0","239",301.47146332673617,344.98925910848368,105.076,9.919
Land,"0",0.0,"240","0","0","240",302.40587388862258,293.67092574141310,104.334,10.487
Land,"0",0.0,"241","0","0","241",303.25566722611683,300.96100720268765,103.497,10.633
Land,"0",0.0,"242","0","0","242",303.91655577398251,327.97490805169480,103.091,11.154
Land,"0",0.0,"243","0","0","243",305.06667625722957,315.50090671888728,102.585,12.187
Land,"0",0.0,"244","0","0","244",306.07526794430657,282.91104813363040,101.687,12.646
Land,"0",0.0,"245","0","0","245",306.93063811833036,319.65544116307228,100.832,12.627
Land,"0",0.0,"246","0","0","246",307.72984446170494,320.09647152604515,100.979,13.413
